ID Sector,Sector,ID University,University,ID Year,Year,Completions,Slug University,Geography,ID Geography,Slug Geography
2,"Private not-for-profit, 4-year or above","165662","Emerson College",2016,"2016",1236,"emerson-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167783","Simmons University",2016,"2016",1886,"simmons-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","482705","Northeastern University Professional Programs",2016,"2016",2919,"northeastern-university-lifelong-learning-network","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168227","Wentworth Institute of Technology",2016,"2016",888,"wentworth-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168290","Wheelock College (168290)",2016,"2016",439,"wheelock-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","431594","Massachusetts General Hospital Dietetic Internship",2016,"2016",11,"massachusetts-general-hospital-dietetic-internship","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164614","Boston Baptist College",2016,"2016",20,"boston-baptist-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167677","Saint John's Seminary",2016,"2016",38,"saint-johns-seminary","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166656","MCPHS University",2016,"2016",2175,"mcphs-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166869","MGH Institute of Health Professions",2016,"2016",499,"mgh-institute-of-health-professions","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167093","New England College of Optometry",2016,"2016",128,"new-england-college-of-optometry","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165884","Benjamin Franklin Institute of Technology",2016,"2016",180,"benjamin-franklin-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164748","Berklee College of Music",2016,"2016",1443,"berklee-college-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164872","Boston Architectural College",2016,"2016",196,"boston-architectural-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166984","School of the Museum of Fine Arts at Tufts University",2016,"2016",210,"school-of-the-museum-of-fine-arts-at-tufts-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167057","The New England Conservatory of Music",2016,"2016",276,"the-new-england-conservatory-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167215","New England Law-Boston",2016,"2016",210,"new-england-law-boston","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164641","Bay State College (164641)",2016,"2016",286,"bay-state-college","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164438","New England College of Business and Finance",2016,"2016",265,"new-england-college-of-business-and-finance","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","167631","Roxbury Community College",2016,"2016",305,"roxbury-community-college","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","165112","Bunker Hill Community College",2016,"2016",1608,"bunker-hill-community-college","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","167297","North Bennet Street School",2016,"2016",103,"north-bennet-street-school","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","429128","Urban College of Boston",2016,"2016",177,"urban-college-of-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","164845","Empire Beauty School-Boston",2016,"2016",129,"empire-beauty-school-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","484057","Jupiter Beauty Academy",2016,"2016",280,"jupiter-beauty-academy","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","487144","American Academy of Personal Training-Boston Campus",2016,"2016",101,"american-academy-of-personal-training-boston-campus","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166638","University of Massachusetts-Boston",2015,"2015",3990,"university-of-massachusetts-boston","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166674","Massachusetts College of Art and Design",2015,"2015",476,"massachusetts-college-of-art-and-design","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165802","Fisher College",2015,"2015",371,"fisher-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165671","Emmanuel College (165671)",2015,"2015",679,"emmanuel-college-165671","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164988","Boston University",2015,"2015",10379,"boston-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167358","Northeastern University",2015,"2015",6178,"northeastern-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168005","Suffolk University (168005)",2015,"2015",2516,"suffolk-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165167","Cambridge College",2015,"2015",1028,"cambridge-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165662","Emerson College",2015,"2015",1360,"emerson-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167783","Simmons University",2015,"2015",1585,"simmons-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","482705","Northeastern University Professional Programs",2015,"2015",2694,"northeastern-university-lifelong-learning-network","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168227","Wentworth Institute of Technology",2015,"2015",867,"wentworth-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168290","Wheelock College (168290)",2015,"2015",479,"wheelock-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","431594","Massachusetts General Hospital Dietetic Internship",2015,"2015",10,"massachusetts-general-hospital-dietetic-internship","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164614","Boston Baptist College",2015,"2015",13,"boston-baptist-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167677","Saint John's Seminary",2015,"2015",39,"saint-johns-seminary","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166656","MCPHS University",2015,"2015",1885,"mcphs-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166869","MGH Institute of Health Professions",2015,"2015",568,"mgh-institute-of-health-professions","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167093","New England College of Optometry",2015,"2015",133,"new-england-college-of-optometry","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165884","Benjamin Franklin Institute of Technology",2015,"2015",190,"benjamin-franklin-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164748","Berklee College of Music",2015,"2015",1131,"berklee-college-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164872","Boston Architectural College",2015,"2015",201,"boston-architectural-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166984","School of the Museum of Fine Arts at Tufts University",2015,"2015",197,"school-of-the-museum-of-fine-arts-at-tufts-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167057","The New England Conservatory of Music",2015,"2015",244,"the-new-england-conservatory-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167215","New England Law-Boston",2015,"2015",335,"new-england-law-boston","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164641","Bay State College (164641)",2015,"2015",287,"bay-state-college","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164438","New England College of Business and Finance",2015,"2015",291,"new-england-college-of-business-and-finance","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","167631","Roxbury Community College",2015,"2015",320,"roxbury-community-college","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","165112","Bunker Hill Community College",2015,"2015",1587,"bunker-hill-community-college","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","167297","North Bennet Street School",2015,"2015",90,"north-bennet-street-school","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","429128","Urban College of Boston",2015,"2015",186,"urban-college-of-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","164845","Empire Beauty School-Boston",2015,"2015",128,"empire-beauty-school-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","484057","Jupiter Beauty Academy",2015,"2015",239,"jupiter-beauty-academy","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","487144","American Academy of Personal Training-Boston Campus",2015,"2015",88,"american-academy-of-personal-training-boston-campus","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166638","University of Massachusetts-Boston",2014,"2014",3800,"university-of-massachusetts-boston","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166674","Massachusetts College of Art and Design",2014,"2014",439,"massachusetts-college-of-art-and-design","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165802","Fisher College",2014,"2014",386,"fisher-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165671","Emmanuel College (165671)",2014,"2014",630,"emmanuel-college-165671","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164988","Boston University",2014,"2014",10580,"boston-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167358","Northeastern University",2014,"2014",6226,"northeastern-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168005","Suffolk University (168005)",2014,"2014",2582,"suffolk-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165167","Cambridge College",2014,"2014",1342,"cambridge-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165662","Emerson College",2014,"2014",1277,"emerson-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167783","Simmons University",2014,"2014",1601,"simmons-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","482705","Northeastern University Professional Programs",2014,"2014",2149,"northeastern-university-lifelong-learning-network","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168227","Wentworth Institute of Technology",2014,"2014",885,"wentworth-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168290","Wheelock College (168290)",2014,"2014",420,"wheelock-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","431594","Massachusetts General Hospital Dietetic Internship",2014,"2014",10,"massachusetts-general-hospital-dietetic-internship","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164614","Boston Baptist College",2014,"2014",14,"boston-baptist-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167677","Saint John's Seminary",2014,"2014",50,"saint-johns-seminary","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166656","MCPHS University",2014,"2014",1794,"mcphs-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166869","MGH Institute of Health Professions",2014,"2014",500,"mgh-institute-of-health-professions","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167093","New England College of Optometry",2014,"2014",133,"new-england-college-of-optometry","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165884","Benjamin Franklin Institute of Technology",2014,"2014",171,"benjamin-franklin-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164748","Berklee College of Music",2014,"2014",831,"berklee-college-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164872","Boston Architectural College",2014,"2014",232,"boston-architectural-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166984","School of the Museum of Fine Arts at Tufts University",2014,"2014",226,"school-of-the-museum-of-fine-arts-at-tufts-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167057","The New England Conservatory of Music",2014,"2014",294,"the-new-england-conservatory-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167215","New England Law-Boston",2014,"2014",299,"new-england-law-boston","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164641","Bay State College (164641)",2014,"2014",280,"bay-state-college","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164438","New England College of Business and Finance",2014,"2014",293,"new-england-college-of-business-and-finance","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","167631","Roxbury Community College",2014,"2014",323,"roxbury-community-college","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","165112","Bunker Hill Community College",2014,"2014",1499,"bunker-hill-community-college","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","167297","North Bennet Street School",2014,"2014",85,"north-bennet-street-school","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","429128","Urban College of Boston",2014,"2014",136,"urban-college-of-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","164845","Empire Beauty School-Boston",2014,"2014",151,"empire-beauty-school-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","484057","Jupiter Beauty Academy",2014,"2014",208,"jupiter-beauty-academy","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166638","University of Massachusetts-Boston",2013,"2013",3673,"university-of-massachusetts-boston","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166674","Massachusetts College of Art and Design",2013,"2013",451,"massachusetts-college-of-art-and-design","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165802","Fisher College",2013,"2013",357,"fisher-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165671","Emmanuel College (165671)",2013,"2013",573,"emmanuel-college-165671","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164988","Boston University",2013,"2013",9531,"boston-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167358","Northeastern University",2013,"2013",8243,"northeastern-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168005","Suffolk University (168005)",2013,"2013",2613,"suffolk-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165167","Cambridge College",2013,"2013",1383,"cambridge-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165662","Emerson College",2013,"2013",1218,"emerson-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167783","Simmons University",2013,"2013",1629,"simmons-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","482705","Northeastern University Professional Programs",2013,"2013",0,"northeastern-university-lifelong-learning-network","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168227","Wentworth Institute of Technology",2013,"2013",902,"wentworth-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168290","Wheelock College (168290)",2013,"2013",463,"wheelock-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","431594","Massachusetts General Hospital Dietetic Internship",2013,"2013",11,"massachusetts-general-hospital-dietetic-internship","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164614","Boston Baptist College",2013,"2013",13,"boston-baptist-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167677","Saint John's Seminary",2013,"2013",30,"saint-johns-seminary","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166656","MCPHS University",2013,"2013",1662,"mcphs-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166869","MGH Institute of Health Professions",2013,"2013",483,"mgh-institute-of-health-professions","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167093","New England College of Optometry",2013,"2013",133,"new-england-college-of-optometry","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165884","Benjamin Franklin Institute of Technology",2013,"2013",127,"benjamin-franklin-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164748","Berklee College of Music",2013,"2013",1020,"berklee-college-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164872","Boston Architectural College",2013,"2013",191,"boston-architectural-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166984","School of the Museum of Fine Arts at Tufts University",2013,"2013",208,"school-of-the-museum-of-fine-arts-at-tufts-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167057","The New England Conservatory of Music",2013,"2013",273,"the-new-england-conservatory-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167215","New England Law-Boston",2013,"2013",342,"new-england-law-boston","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164641","Bay State College (164641)",2013,"2013",280,"bay-state-college","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164438","New England College of Business and Finance",2013,"2013",316,"new-england-college-of-business-and-finance","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","167631","Roxbury Community College",2013,"2013",314,"roxbury-community-college","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","165112","Bunker Hill Community College",2013,"2013",1295,"bunker-hill-community-college","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","167297","North Bennet Street School",2013,"2013",78,"north-bennet-street-school","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","429128","Urban College of Boston",2013,"2013",107,"urban-college-of-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","164845","Empire Beauty School-Boston",2013,"2013",170,"empire-beauty-school-boston","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166638","University of Massachusetts-Boston",2012,"2012",3486,"university-of-massachusetts-boston","Boston, MA","16000US2507000","boston-ma"
1,"Public, 4-year or above","166674","Massachusetts College of Art and Design",2012,"2012",480,"massachusetts-college-of-art-and-design","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165802","Fisher College",2012,"2012",339,"fisher-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165671","Emmanuel College (165671)",2012,"2012",622,"emmanuel-college-165671","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164988","Boston University",2012,"2012",9618,"boston-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167358","Northeastern University",2012,"2012",7709,"northeastern-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168005","Suffolk University (168005)",2012,"2012",2656,"suffolk-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165167","Cambridge College",2012,"2012",1447,"cambridge-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165662","Emerson College",2012,"2012",1264,"emerson-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167783","Simmons University",2012,"2012",1823,"simmons-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168227","Wentworth Institute of Technology",2012,"2012",945,"wentworth-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","168290","Wheelock College (168290)",2012,"2012",406,"wheelock-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","431594","Massachusetts General Hospital Dietetic Internship",2012,"2012",11,"massachusetts-general-hospital-dietetic-internship","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164614","Boston Baptist College",2012,"2012",25,"boston-baptist-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167677","Saint John's Seminary",2012,"2012",36,"saint-johns-seminary","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166656","MCPHS University",2012,"2012",1440,"mcphs-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166869","MGH Institute of Health Professions",2012,"2012",422,"mgh-institute-of-health-professions","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167093","New England College of Optometry",2012,"2012",123,"new-england-college-of-optometry","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","165884","Benjamin Franklin Institute of Technology",2012,"2012",174,"benjamin-franklin-institute-of-technology","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164748","Berklee College of Music",2012,"2012",961,"berklee-college-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","164872","Boston Architectural College",2012,"2012",152,"boston-architectural-college","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","166984","School of the Museum of Fine Arts at Tufts University",2012,"2012",192,"school-of-the-museum-of-fine-arts-at-tufts-university","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167057","The New England Conservatory of Music",2012,"2012",239,"the-new-england-conservatory-of-music","Boston, MA","16000US2507000","boston-ma"
2,"Private not-for-profit, 4-year or above","167215","New England Law-Boston",2012,"2012",340,"new-england-law-boston","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164641","Bay State College (164641)",2012,"2012",283,"bay-state-college","Boston, MA","16000US2507000","boston-ma"
3,"Private for-profit, 4-year or above","164438","New England College of Business and Finance",2012,"2012",190,"new-england-college-of-business-and-finance","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","167631","Roxbury Community College",2012,"2012",303,"roxbury-community-college","Boston, MA","16000US2507000","boston-ma"
4,"Public, 2-year","165112","Bunker Hill Community College",2012,"2012",1190,"bunker-hill-community-college","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","167297","North Bennet Street School",2012,"2012",80,"north-bennet-street-school","Boston, MA","16000US2507000","boston-ma"
5,"Private not-for-profit, 2-year","429128","Urban College of Boston",2012,"2012",139,"urban-college-of-boston","Boston, MA","16000US2507000","boston-ma"
9,"Private for-profit, less-than 2-year","164845","Empire Beauty School-Boston",2012,"2012",179,"empire-beauty-school-boston","Boston, MA","16000US2507000","boston-ma"